family	group	sample	library	c	rank	taxon_classified	taxon_total	taxon_precision	taxon_recall	read_classified	read_total	read_tp	read_fp	read_vp	read_fn	read_ppv	read_sensitivity	read_recall	read_index	read_softIndex	read_tp_frac	read_vp_frac	read_fp_frac	read_fn_frac	read_classified_frac
cami2	strain	S8	std_R10	0	Genus	41	14	0.341463414634146	1	5854704	5863943	5176332	117350	561022	9239	0.977832064714125	0.882739139858624	0.998218325426457	0.400737183154748	0.386557133996699	0.882739139858624	0.0956731673551397	0.0200121317686751	0.001575561017561	0.998424438982439
cami2	strain	S8	std_R10	0	Species	192	20	0.0833333333333333	0.8	5854704	5863943	3206567	800793	1847344	9239	0.80016943823365	0.546827791470688	0.997127003308035	1.66904913639167	1.65486908723362	0.546827791470688	0.315034440136952	0.136562207374799	0.001575561017561	0.998424438982439
cami2	strain	S9	std_R10	0	Genus	49	14	0.285714285714286	1	6190172	6233966	4984883	207132	998157	43794	0.960105662252517	0.799632689687432	0.991291148745485	0.698977665261569	0.635752103877372	0.799632689687432	0.160115887702949	0.0332263602335976	0.0070250623760219	0.992974937623978
cami2	strain	S9	std_R10	0	Species	206	20	0.0825242718446602	0.85	6190172	6233966	3635392	838033	1716747	43794	0.812664122009422	0.583158778857633	0.98809682359087	1.72508191414583	1.66185635276163	0.583158778857633	0.275386006275941	0.134430152490405	0.0070250623760219	0.992974937623978
cami2	strain	S0	std_R10	0.05	Genus	42	14	0.333333333333333	1	6082803	6136535	3852303	47060	2183440	53732	0.98793136212248	0.62776518018719	0.986243850861551	0.882491340797372	0.803686608159165	0.62776518018719	0.355809915530507	0.0076688228780574	0.0087560814042452	0.991243918595755
cami2	strain	S0	std_R10	0.05	Species	181	20	0.0939226519337016	0.85	6082803	6136535	2500279	251535	3330989	53732	0.908593022638885	0.407441495893041	0.978961719428773	1.36938239576569	1.29057766312748	0.407441495893041	0.542812678490386	0.0409897442123282	0.0087560814042452	0.991243918595755
cami2	strain	S1	std_R10	0.05	Genus	41	14	0.341463414634146	1	5180362	5211345	4185862	21217	973283	30983	0.994956833470444	0.80322104946036	0.992652563705804	0.487774269406458	0.434266585689492	0.80322104946036	0.186762342543048	0.0040713098058178	0.0059452981907741	0.994054701809226
cami2	strain	S1	std_R10	0.05	Species	168	20	0.0952380952380952	0.8	5180362	5211345	2354646	209898	2615818	30983	0.918153870629632	0.451830765378228	0.987012649494117	1.12881108427863	1.07530340056166	0.451830765378228	0.501946810276426	0.0402771261545723	0.0059452981907741	0.994054701809226
cami2	strain	S10	std_R10	0.05	Genus	43	14	0.325581395348837	1	6230228	6318066	5035685	39715	1154828	87838	0.992175000985144	0.797029502382533	0.982855937213515	0.577443793717888	0.452319744681363	0.797029502382533	0.182781882936962	0.0062859425653356	0.0139026721151694	0.986097327884831
cami2	strain	S10	std_R10	0.05	Species	178	20	0.0898876404494382	0.8	6230228	6318066	2972344	259515	2998369	87838	0.919701014184097	0.470451559068867	0.971296478444746	1.18233475243848	1.05721070340196	0.470451559068867	0.474570699324762	0.0410750694912019	0.0139026721151694	0.986097327884831
cami2	strain	S11	std_R10	0.05	Genus	37	14	0.351351351351351	0.928571428571429	6111627	6122962	3918492	40921	2152214	11335	0.989664882142883	0.639966735054047	0.997115649111271	0.803975428885562	0.787314374970807	0.639966735054047	0.351498833407753	0.0066832033254493	0.0018512282127506	0.998148771787249
cami2	strain	S11	std_R10	0.05	Species	165	20	0.0969696969696969	0.8	6111627	6122962	2675178	146430	3290019	11335	0.948104059812702	0.43690912992764	0.995780776046868	1.1448865761375	1.12822552222274	0.43690912992764	0.53732474576847	0.0239148960911402	0.0018512282127506	0.998148771787249
cami2	strain	S12	std_R10	0.05	Genus	41	14	0.341463414634146	1	6389918	6423669	4219306	50853	2119759	33751	0.988091075765563	0.656837393084855	0.992064296340256	0.800209039413457	0.75292157799538	0.656837393084855	0.329991940742899	0.0079165037924587	0.0052541623797863	0.994745837620214
cami2	strain	S12	std_R10	0.05	Species	172	20	0.0872093023255814	0.75	6389918	6423669	3049856	174331	3165731	33751	0.945930245361079	0.474784114810399	0.989054701198953	1.1360411004988	1.08875363908072	0.474784114810399	0.492822871165996	0.0271388516438191	0.0052541623797863	0.994745837620214
cami2	strain	S13	std_R10	0.05	Genus	39	14	0.358974358974359	1	6160887	6184328	3966300	40120	2154467	23441	0.989986072353872	0.641346966072951	0.994124681276303	0.807679185191989	0.773565697032887	0.641346966072951	0.348375280224464	0.0064873661293514	0.0037903875732335	0.996209612426766
cami2	strain	S13	std_R10	0.05	Species	156	20	0.102564102564103	0.8	6160887	6184328	2930786	127214	3102887	23441	0.958399607586658	0.473905329730247	0.992065267834869	1.0877849622465	1.0536714740874	0.473905329730247	0.501733898978191	0.020570383718328	0.0037903875732335	0.996209612426766
cami2	strain	S14	std_R10	0.05	Genus	41	14	0.341463414634146	1	6261432	6310990	4743524	33913	1483995	49558	0.992901423922492	0.751629142178961	0.989660514883743	0.61158249339644	0.540908637155185	0.751629142178961	0.235144565274228	0.0053736418533383	0.0078526506934728	0.992147349306527
cami2	strain	S14	std_R10	0.05	Species	180	20	0.0944444444444444	0.85	6261432	6310990	3089405	259596	2912431	49558	0.922485541210648	0.4895277919946	0.984211983384322	1.15976637579841	1.08909251955715	0.4895277919946	0.461485598931388	0.0411339583805393	0.0078526506934728	0.992147349306527
cami2	strain	S15	std_R10	0.05	Genus	40	14	0.35	1	5932163	5974015	4542616	28436	1361111	41852	0.993779112554397	0.760395814205354	0.990870914575039	0.582531346171712	0.519480282523563	0.760395814205354	0.22783856418171	0.004759947874252	0.0070056737386832	0.992994326261317
cami2	strain	S15	std_R10	0.05	Species	178	20	0.095505617977528	0.85	5932163	5974015	2857246	178233	2896684	41852	0.941283402059444	0.478279013360362	0.985563785701622	1.06524623724581	1.00219517359766	0.478279013360362	0.484880603748066	0.0298347091528896	0.0070056737386832	0.992994326261317
cami2	strain	S16	std_R10	0.05	Genus	37	14	0.378378378378378	1	6390838	6407955	5186029	25135	1179674	17117	0.995176701404907	0.80931108286497	0.996710259523757	0.452981177302275	0.428940278138658	0.80931108286497	0.184095237872301	0.0039224682445491	0.0026712110181797	0.99732878898182
cami2	strain	S16	std_R10	0.05	Species	168	20	0.101190476190476	0.85	6390838	6407955	3019793	185016	3186029	17117	0.94226925847999	0.471256898651754	0.994363678870958	0.990638511038233	0.966597611874616	0.471256898651754	0.497199028395174	0.0288728619348918	0.0026712110181797	0.99732878898182
cami2	strain	S17	std_R10	0.05	Genus	43	14	0.325581395348837	1	5771501	5808925	4260747	33378	1477376	37424	0.992227054405729	0.733482873337149	0.991293040691029	0.645118502993239	0.587136001928068	0.733482873337149	0.254328640841464	0.0057459857030345	0.0064425001183523	0.993557499881648
cami2	strain	S17	std_R10	0.05	Species	177	20	0.0903954802259887	0.8	5771501	5808925	2631493	144786	2995222	37424	0.947848901353214	0.453008603140857	0.985977832956214	1.07902288289141	1.02104038182624	0.453008603140857	0.515624147325021	0.0249247494157697	0.0064425001183523	0.993557499881648
cami2	strain	S18	std_R10	0.05	Genus	38	14	0.368421052631579	1	5975098	5991774	3718253	39042	2217803	16676	0.989609013931565	0.620559620573139	0.995535122622144	0.844673547433531	0.819625206157643	0.620559620573139	0.370141297051591	0.0065159333446154	0.0027831490306543	0.997216850969346
cami2	strain	S18	std_R10	0.05	Species	153	20	0.0980392156862745	0.75	5975098	5991774	2744423	139553	3091122	16676	0.95161090106159	0.458031794924174	0.993960375922776	1.14140002610245	1.11635168482656	0.458031794924174	0.515894291073061	0.02329076497211	0.0027831490306543	0.997216850969346
cami2	strain	S19	std_R10	0.05	Genus	38	14	0.368421052631579	1	6022176	6040485	5055454	28641	938081	18309	0.994366549012164	0.836928491669129	0.996391435705609	0.419157733195265	0.391878301162904	0.836928491669129	0.155298953643623	0.004741506683652	0.0030310480035957	0.996968951996404
cami2	strain	S19	std_R10	0.05	Species	158	20	0.107594936708861	0.85	6022176	6040485	2655577	121856	3244743	18309	0.956126394408074	0.439629764828487	0.99315266245457	0.939910123110975	0.912630691078614	0.439629764828487	0.537165972599882	0.0201732145680355	0.0030310480035957	0.996968951996404
cami2	strain	S2	std_R10	0.05	Genus	33	14	0.424242424242424	1	6082576	6098835	4632590	27597	1422389	16259	0.994078134632795	0.759586052090276	0.996502575153549	0.546771801499795	0.522778530653805	0.759586052090276	0.233223066372512	0.0045249625543239	0.0026659189828877	0.997334081017112
cami2	strain	S2	std_R10	0.05	Species	154	20	0.103896103896104	0.8	6082576	6098835	3733435	107411	2241730	16259	0.972034546555629	0.612155436243151	0.995663912841955	0.798896510563083	0.774903239717094	0.612155436243151	0.367566920567617	0.0176117242063443	0.0026659189828877	0.997334081017112
cami2	strain	S20	std_R10	0.05	Genus	41	14	0.341463414634146	1	6243274	6281262	4726023	32397	1484854	37988	0.993191647647749	0.752400234220448	0.99202604695917	0.594381829638694	0.539951366461072	0.752400234220448	0.236394215047868	0.0051577214897261	0.006047829241958	0.993952170758042
cami2	strain	S20	std_R10	0.05	Species	175	20	0.0971428571428571	0.85	6243274	6281262	3487626	158550	2597098	37988	0.956516086990864	0.555242879535991	0.989225139223976	0.952211354979302	0.89778089180168	0.555242879535991	0.413467548400306	0.025241742821745	0.006047829241958	0.993952170758042
cami2	strain	S21	std_R10	0.05	Genus	31	14	0.451612903225806	1	6546495	6554225	3407848	55294	3083353	7730	0.984033574135857	0.519946751904306	0.997736839855509	1.042315758156	1.03170123088542	0.519946751904306	0.470437465909394	0.0084363902673466	0.001179391918953	0.998820608081047
cami2	strain	S21	std_R10	0.05	Species	143	20	0.118881118881119	0.85	6546495	6554225	2500919	117858	3927718	7730	0.954995022485687	0.381573565143095	0.996918660203161	1.25705373251605	1.24643920524547	0.381573565143095	0.599265054220751	0.0179819887172015	0.001179391918953	0.998820608081047
cami2	strain	S22	std_R10	0.05	Genus	41	14	0.341463414634146	1	6024720	6055845	3949268	41889	2033563	31125	0.989504547177673	0.65214152607935	0.992180420375576	0.803010810217236	0.756753846903282	0.65214152607935	0.335801692414519	0.0069171189156921	0.0051396625904394	0.99486033740956
cami2	strain	S22	std_R10	0.05	Species	172	20	0.0988372093023255	0.85	6024720	6055845	2796464	148923	3079333	31125	0.949438562742349	0.461779322291109	0.988992388922152	1.1347689711345	1.08851200782054	0.461779322291109	0.508489401561632	0.0245916135568198	0.0051396625904394	0.99486033740956
cami2	strain	S23	std_R10	0.05	Genus	37	14	0.378378378378378	1	6042817	6065477	5224608	17503	800706	22660	0.99666107795123	0.86136803420407	0.995681562291082	0.343793241652718	0.31017016468779	0.86136803420407	0.132010392587426	0.0028856757679569	0.0037358974405475	0.996264102559452
cami2	strain	S23	std_R10	0.05	Species	147	20	0.108843537414966	0.8	6042817	6065477	3654128	118874	2269815	22660	0.968493523194528	0.602446930389811	0.993837012087724	0.736416608289835	0.702793531324907	0.602446930389811	0.374218713548827	0.0195984586208141	0.0037358974405475	0.996264102559452
cami2	strain	S24	std_R10	0.05	Genus	36	14	0.388888888888889	1	6351110	6360376	4499237	33951	1817922	9266	0.992510568721174	0.707385380990055	0.997944772355702	0.660990482323687	0.647878993317377	0.707385380990055	0.285819894924451	0.005337891973682	0.0014568321118122	0.998543167888188
cami2	strain	S24	std_R10	0.05	Species	149	20	0.114093959731544	0.85	6351110	6360376	2632250	143484	3575376	9266	0.948307726893139	0.413851319481741	0.996492165862331	1.09229375747597	1.07918226846966	0.413851319481741	0.562132804727268	0.0225590436791787	0.0014568321118122	0.998543167888188
cami2	strain	S25	std_R10	0.05	Genus	36	14	0.388888888888889	1	5247824	5272111	4371880	22560	853384	24287	0.994866240066994	0.829246576940432	0.994475414605496	0.429250446358205	0.387790203961943	0.829246576940432	0.161867608629636	0.0042791208303467	0.0046066935995846	0.995393306400415
cami2	strain	S25	std_R10	0.05	Species	163	20	0.0981595092024539	0.8	5247824	5272111	2712154	430402	2105268	24287	0.863040785908032	0.514434161192737	0.991124603088464	1.36292995348543	1.32146971108916	0.514434161192737	0.399321637954891	0.0816375072527873	0.0046066935995846	0.995393306400415
cami2	strain	S26	std_R10	0.05	Genus	37	14	0.378378378378378	1	5871319	5945193	4561022	29512	1280785	73874	0.993571118305626	0.767178121887717	0.984061346791816	0.610488170863419	0.498655636578998	0.767178121887717	0.215432030549723	0.0049640104198467	0.0124258371427134	0.987574162857286
cami2	strain	S26	std_R10	0.05	Species	176	20	0.096590909090909	0.85	5871319	5945193	3223182	195985	2452152	73874	0.942680483287304	0.542149262437738	0.977593950481885	1.05952725168048	0.947694717396055	0.542149262437738	0.412459612328818	0.0329652880907314	0.0124258371427134	0.987574162857286
cami2	strain	S27	std_R10	0.05	Genus	37	14	0.378378378378378	1	6057707	6081376	4665174	33977	1358556	23669	0.99276954496674	0.767124742821361	0.99495205960191	0.554579259693859	0.519550838494447	0.767124742821361	0.223396152449709	0.005587057928995	0.0038920467999347	0.996107953200065
cami2	strain	S27	std_R10	0.05	Species	163	20	0.0981595092024539	0.8	6057707	6081376	2891391	274836	2891480	23669	0.913197632387065	0.475450128391996	0.991880441568956	1.16310190325347	1.12807348205406	0.475450128391996	0.475464763237794	0.0451930615702762	0.0038920467999347	0.996107953200065
cami2	strain	S28	std_R10	0.05	Genus	33	14	0.424242424242424	1	6394644	6410148	5527166	21065	846413	15504	0.996203294347334	0.862252478413915	0.997202792156127	0.335707225480597	0.31393924134045	0.862252478413915	0.132042661105485	0.0032861955761395	0.0024186649044608	0.997581335095539
cami2	strain	S28	std_R10	0.05	Species	161	20	0.105590062111801	0.85	6394644	6410148	2440480	148361	3805803	15504	0.942692115892788	0.380721318758943	0.993687255291565	0.976106479912788	0.954338495772641	0.380721318758943	0.593715308913304	0.0231447074232919	0.0024186649044608	0.997581335095539
cami2	strain	S29	std_R10	0.05	Genus	39	14	0.358974358974359	1	6203604	6230031	3989371	38463	2175770	26427	0.990450698812314	0.640345288811565	0.993419240708821	0.822970062267748	0.784793205683889	0.640345288811565	0.349239032678971	0.0061738055557026	0.0042418729537621	0.995758127046238
cami2	strain	S29	std_R10	0.05	Species	158	20	0.10126582278481	0.8	6203604	6230031	2958235	107403	3137966	26427	0.964965530829146	0.474834715910723	0.991145731074406	1.07700667942102	1.03882982283716	0.474834715910723	0.503683850048258	0.0172395610872562	0.0042418729537621	0.995758127046238
cami2	strain	S3	std_R10	0.05	Genus	37	14	0.378378378378378	1	6416558	6476522	4328109	46850	2041599	59964	0.989291328215876	0.668276738656952	0.986334776107873	0.802944234575286	0.71961617670719	0.668276738656952	0.315230767377923	0.0072338208686699	0.0092586730964551	0.990741326903545
cami2	strain	S3	std_R10	0.05	Species	173	20	0.0982658959537572	0.85	6416558	6476522	2808892	360628	3247038	59964	0.886219995456725	0.433703768782072	0.979098288655827	1.42510548099736	1.34177742312927	0.433703768782072	0.501355202684404	0.0556823554370694	0.0092586730964551	0.990741326903545
cami2	strain	S30	std_R10	0.05	Genus	38	14	0.368421052631579	1	6302000	6321446	4482899	36167	1782934	19446	0.991996797568347	0.709157208651312	0.995680917388605	0.66987695536749	0.642191201190361	0.709157208651312	0.282045278880813	0.0057213175593052	0.0030761949085699	0.99692380509143
cami2	strain	S30	std_R10	0.05	Species	175	20	0.0971428571428571	0.85	6302000	6321446	2524245	144638	3633117	19446	0.94580579216099	0.399314492285468	0.992355203521182	1.11699332715964	1.08930757298251	0.399314492285468	0.574728788318369	0.0228805244875935	0.0030761949085699	0.99692380509143
cami2	strain	S31	std_R10	0.05	Genus	39	14	0.358974358974359	1	6401502	6421365	4969781	30202	1401519	19863	0.99395957946257	0.773944636381828	0.996019154873574	0.533304056069076	0.505464648092734	0.773944636381828	0.218258734708275	0.00470336135697	0.0030932675529268	0.996906732447073
cami2	strain	S31	std_R10	0.05	Species	161	20	0.0993788819875776	0.8	6401502	6421365	3243863	203502	2954137	19863	0.94096882691563	0.505167203546287	0.993914011163927	1.01798573979208	0.990146331815743	0.505167203546287	0.460048136182883	0.0316913927179034	0.0030932675529268	0.996906732447073
cami2	strain	S32	std_R10	0.05	Genus	39	14	0.358974358974359	1	6384287	6394606	4670168	31048	1683071	10319	0.993395751226917	0.730329280646845	0.997795314889241	0.603266878365923	0.588743544168319	0.730329280646845	0.263201673410371	0.0048553421430499	0.0016137037997337	0.998386296200266
cami2	strain	S32	std_R10	0.05	Species	153	20	0.111111111111111	0.85	6384287	6394606	3667555	91847	2624885	10319	0.975568720769952	0.57353885446578	0.997194303013099	0.836120161273423	0.82159682707582	0.57353885446578	0.410484242500633	0.0143631992338542	0.0016137037997337	0.998386296200266
cami2	strain	S33	std_R10	0.05	Genus	45	14	0.311111111111111	1	6483673	6540562	4882244	38837	1562592	56889	0.992108034799671	0.746456344271333	0.98848198661587	0.637153657438	0.558872769648847	0.746456344271333	0.238907910359997	0.0059378689476531	0.008697876421017	0.991302123578983
cami2	strain	S33	std_R10	0.05	Species	186	20	0.086021505376344	0.8	6483673	6540562	3026520	195684	3261469	56889	0.939270139320788	0.462730878478027	0.981549966287314	1.11272441114387	1.03444352335472	0.462730878478027	0.498652715164232	0.029918529936724	0.008697876421017	0.991302123578983
cami2	strain	S34	std_R10	0.05	Genus	37	14	0.378378378378378	1	5790934	5805424	4706965	35428	1048541	14490	0.992529509890893	0.810787463585778	0.996931030794533	0.469949137220641	0.44748566168466	0.810787463585778	0.180614025780029	0.0061025689079729	0.0024959417262201	0.99750405827378
cami2	strain	S34	std_R10	0.05	Species	152	20	0.111842105263158	0.85	5790934	5805424	3591257	97079	2102598	14490	0.973679458704413	0.618603740226381	0.995981415224085	0.747089273755026	0.724625798219045	0.618603740226381	0.362178197492552	0.0167221205548466	0.0024959417262201	0.99750405827378
cami2	strain	S35	std_R10	0.05	Genus	41	14	0.341463414634146	1	6130425	6175673	4757159	29845	1343421	45248	0.993765411518353	0.770306167441184	0.990578058044643	0.574967133136745	0.509025817914906	0.770306167441184	0.217534348078339	0.0048326716780503	0.0073268128024265	0.992673187197574
cami2	strain	S35	std_R10	0.05	Species	183	20	0.0928961748633879	0.85	6130425	6175673	3449351	126331	2554743	45248	0.96466939733455	0.558538478316452	0.987052019416248	0.911723305298062	0.845781990076224	0.558538478316452	0.413678476823498	0.0204562320576235	0.0073268128024265	0.992673187197574
cami2	strain	S36	std_R10	0.05	Genus	37	14	0.378378378378378	1	6223103	6305631	4290843	38344	1893916	82528	0.991142909742638	0.680477972783374	0.981129430821213	0.789044109939196	0.671252250567787	0.680477972783374	0.300353128814547	0.0060809140274779	0.013087984374601	0.986912015625399
cami2	strain	S36	std_R10	0.05	Species	182	20	0.0934065934065934	0.85	6223103	6305631	3159485	140912	2922706	82528	0.957304530333775	0.501057705406485	0.974544210649371	1.09859314634808	0.980801286976673	0.501057705406485	0.463507300062436	0.0223470101564776	0.013087984374601	0.986912015625399
cami2	strain	S37	std_R10	0.05	Genus	38	14	0.368421052631579	1	6213357	6223227	5018839	22978	1171540	9870	0.995442516061174	0.80646889467474	0.99803726960538	0.450584720756611	0.436310775743839	0.80646889467474	0.188252814817779	0.003692296617173	0.001585993890308	0.998414006109692
cami2	strain	S37	std_R10	0.05	Species	163	20	0.104294478527607	0.85	6213357	6223227	3305925	133506	2773926	9870	0.961183695791542	0.531223591876048	0.997023338294436	0.867914508019714	0.853640563006942	0.531223591876048	0.44573755705842	0.0214528571752243	0.001585993890308	0.998414006109692
cami2	strain	S38	std_R10	0.05	Genus	38	14	0.368421052631579	1	5955624	5981152	4642387	26725	1286512	25528	0.994276213549814	0.776169373391614	0.994531177195814	0.550743903515577	0.512331236524336	0.776169373391614	0.215094349717245	0.0044682027810027	0.0042680741101379	0.995731925889862
cami2	strain	S38	std_R10	0.05	Species	171	20	0.0994152046783625	0.85	5955624	5981152	3171904	149149	2634571	25528	0.955089846503504	0.530316567778247	0.992016092914564	0.960343091096832	0.921930424105591	0.530316567778247	0.440478857584626	0.0249365005269887	0.0042680741101379	0.995731925889862
cami2	strain	S39	std_R10	0.05	Genus	40	14	0.35	1	6403668	6419074	4223863	38535	2141270	15406	0.99095931445163	0.658017495981508	0.996365882891602	0.768982878215768	0.747382566395091	0.658017495981508	0.333579267040698	0.0060032023310527	0.0024000346467418	0.997599965353258
cami2	strain	S39	std_R10	0.05	Species	173	20	0.0982658959537572	0.85	6403668	6419074	3060614	132663	3210391	15406	0.958455530165407	0.476799924724345	0.994991580028738	1.06751082788577	1.04591051606509	0.476799924724345	0.500133040996256	0.0206669996326572	0.0024000346467418	0.997599965353258
cami2	strain	S4	std_R10	0.05	Genus	41	14	0.341463414634146	1	5942137	5994875	4675548	27834	1238755	52738	0.994082130688088	0.779924185241561	0.988846275373359	0.555249108613607	0.476074480285244	0.779924185241561	0.206635667966388	0.0046429658666777	0.0087971809253737	0.991202819074626
cami2	strain	S4	std_R10	0.05	Species	183	20	0.087431693989071	0.8	5942137	5994875	2974321	174978	2792838	52738	0.944439064058382	0.496143956296003	0.982577809021892	1.03538906149002	0.956214433161659	0.496143956296003	0.465870931420588	0.0291879313580349	0.0087971809253737	0.991202819074626
cami2	strain	S40	std_R10	0.05	Genus	37	14	0.378378378378378	1	6218051	6233741	4578890	35440	1603721	15690	0.992319578356988	0.734533244162695	0.996585106799751	0.609475112937801	0.586822583742251	0.734533244162695	0.25726461846907	0.0056851896798407	0.0025169476883944	0.997483052311606
cami2	strain	S40	std_R10	0.05	Species	161	20	0.0993788819875776	0.8	6218051	6233741	3215294	321157	2681600	15690	0.909186639373768	0.51578883370355	0.995143894243983	1.19489115765317	1.17223862845762	0.51578883370355	0.430175074646188	0.0515191439618681	0.0025169476883944	0.997483052311606
cami2	strain	S41	std_R10	0.05	Genus	41	14	0.341463414634146	1	6086763	6096904	4357686	31395	1697682	10141	0.992847021962001	0.714737512678566	0.997678250535106	0.644782171410276	0.629812442511807	0.714737512678566	0.278449849300563	0.0051493348099297	0.0016633032109411	0.998336696789059
cami2	strain	S41	std_R10	0.05	Species	169	20	0.100591715976331	0.85	6086763	6096904	3026076	112991	2947696	10141	0.964004909739104	0.496329940573117	0.996659988400039	0.970255231179628	0.955285502281158	0.496329940573117	0.483474235448024	0.0185325207679176	0.0016633032109411	0.998336696789059
cami2	strain	S42	std_R10	0.05	Genus	36	14	0.388888888888889	1	6169231	6176789	5045650	21239	1102342	7558	0.995808276044729	0.816872650174711	0.998504316465897	0.416899136428329	0.405886618435567	0.816872650174711	0.178465218740676	0.0034385179743067	0.0012236131103069	0.998776386889693
cami2	strain	S42	std_R10	0.05	Species	151	20	0.105960264900662	0.8	6169231	6176789	3890923	93409	2184899	7558	0.976555919536826	0.629926487694496	0.998061296181769	0.697317813511195	0.686305295518433	0.629926487694496	0.353727316895559	0.0151225822996382	0.0012236131103069	0.998776386889693
cami2	strain	S43	std_R10	0.05	Genus	39	14	0.358974358974359	1	6315425	6434250	4345029	41791	1928605	118825	0.99047350928463	0.675296887749155	0.973380625800037	0.847392780821386	0.681184598049501	0.675296887749155	0.299740451490073	0.0064950848972296	0.0184675758635427	0.981532424136457
cami2	strain	S43	std_R10	0.05	Species	167	20	0.101796407185629	0.85	6315425	6434250	2726574	752658	2836193	118825	0.783671223994261	0.423759412518942	0.958239600140437	1.98278400746008	1.81657582468819	0.423759412518942	0.440796207794226	0.116976803823289	0.0184675758635427	0.981532424136457
cami2	strain	S44	std_R10	0.05	Genus	43	14	0.325581395348837	1	5774867	5860203	4416005	42156	1316706	85336	0.990544083087174	0.753558366493447	0.981042093900462	0.667424660886321	0.5363670848945	0.753558366493447	0.224686073161629	0.007193607456943	0.0145619528879801	0.98543804711202
cami2	strain	S44	std_R10	0.05	Species	196	20	0.086734693877551	0.85	5774867	5860203	2600320	256177	2918370	85336	0.910317777333566	0.443725242965133	0.968225267867515	1.26942650280204	1.13836892681022	0.443725242965133	0.497998106891519	0.0437146972553681	0.0145619528879801	0.98543804711202
cami2	strain	S45	std_R10	0.05	Genus	33	14	0.424242424242424	1	6289845	6390145	2704972	60520	3524353	100300	0.978116009737146	0.423303696551487	0.96424589130751	1.35161596489595	1.21035156479235	0.423303696551487	0.551529425388626	0.0094708336039323	0.0156960444559552	0.984303955544045
cami2	strain	S45	std_R10	0.05	Species	156	20	0.108974358974359	0.85	6289845	6390145	2013391	177388	4099066	100300	0.91902971500092	0.31507751389053	0.952547463181705	1.60615244255021	1.46488804244661	0.31507751389053	0.641466821175419	0.0277596204780955	0.0156960444559552	0.984303955544045
cami2	strain	S46	std_R10	0.05	Genus	35	14	0.4	1	6429845	6445115	5503416	21808	904621	15270	0.996053010701467	0.853889496153288	0.997233036994676	0.362175383992373	0.340852257872824	0.853889496153288	0.140357619685607	0.0033836479255994	0.0023692362355054	0.997630763764495
cami2	strain	S46	std_R10	0.05	Species	148	20	0.114864864864865	0.85	6429845	6445115	2256894	133480	4039471	15270	0.944159365856556	0.350171253732478	0.993279534399806	1.00450651384808	0.983183387728536	0.350171253732478	0.626749251177054	0.0207102588549622	0.0023692362355054	0.997630763764495
cami2	strain	S47	std_R10	0.05	Genus	39	14	0.358974358974359	1	6192767	6249497	4314214	40748	1837805	56730	0.990643316749951	0.690329797742122	0.987021110313928	0.747826105044934	0.666128330007999	0.690329797742122	0.29407246695214	0.0065202047460779	0.0090775305596594	0.990922469440341
cami2	strain	S47	std_R10	0.05	Species	175	20	0.0971428571428571	0.85	6192767	6249497	3044742	154499	2993526	56730	0.951707608148308	0.487197929689381	0.981708685424212	1.09657097203183	1.01487319699489	0.487197929689381	0.479002710138112	0.0247218296128472	0.0090775305596594	0.990922469440341
cami2	strain	S48	std_R10	0.05	Genus	43	14	0.325581395348837	1	6347491	6395589	5169480	28199	1149812	48098	0.994574693820069	0.808288337477596	0.99078154653366	0.490441771664815	0.42275730976459	0.808288337477596	0.179782034148849	0.0044091326068638	0.0075204957666916	0.992479504233308
cami2	strain	S48	std_R10	0.05	Species	187	20	0.0909090909090909	0.85	6347491	6395589	3537709	169961	2639821	48098	0.954159620462447	0.553148271410186	0.986586561964991	0.922906553250998	0.855222091350774	0.553148271410186	0.412756510776412	0.0265747220467106	0.0075204957666916	0.992479504233308
cami2	strain	S49	std_R10	0.05	Genus	35	14	0.4	1	4933647	4958087	3537511	27256	1368880	24440	0.992354058484047	0.713483042955882	0.993138591743682	0.668485446100482	0.624121561400597	0.713483042955882	0.276090355009906	0.0054972815120025	0.0049293205222094	0.99507067947779
cami2	strain	S49	std_R10	0.05	Species	162	20	0.0987654320987654	0.8	4933647	4958087	2577656	110329	2245662	24440	0.958954756071928	0.519889223404107	0.990607571742165	0.996119672768953	0.951755788069069	0.519889223404107	0.452929123672094	0.0222523324015895	0.0049293205222094	0.99507067947779
cami2	strain	S5	std_R10	0.05	Genus	42	14	0.333333333333333	1	6152267	6173274	4150788	36453	1965026	21007	0.991294267514098	0.672380328493438	0.99496451767165	0.742178785519645	0.711552735226073	0.672380328493438	0.318311806668552	0.0059049703609462	0.0034028944770635	0.996597105522937
cami2	strain	S5	std_R10	0.05	Species	166	20	0.0963855421686747	0.8	6152267	6173274	2951455	135666	3065146	21007	0.956054200661393	0.478102057352387	0.992932794431014	1.06502805480528	1.03440200451171	0.478102057352387	0.49651870304153	0.021976345129019	0.0034028944770635	0.996597105522937
cami2	strain	S50	std_R10	0.05	Genus	35	14	0.4	1	6424722	6442491	4353841	35764	2035117	17769	0.991852569878155	0.675800866466092	0.995935364774076	0.729523254281613	0.704700402375417	0.675800866466092	0.315889769966307	0.0055512689113574	0.0027580946562439	0.997241905343756
cami2	strain	S50	std_R10	0.05	Species	150	20	0.113333333333333	0.85	6424722	6442491	2862966	169667	3392089	17769	0.944052907160214	0.444388048039182	0.993831782513838	1.12721088783826	1.10238803593207	0.444388048039182	0.526518236501999	0.0263356208025746	0.0027580946562439	0.997241905343756
